City,State,Song,lat,long
Detroit,Michigan,Detroit Special,42.3315509,-83.0466403
Detroit,Michigan,Detroit Sound,42.3315509,-83.0466403
Detroit,Michigan,Detroit Stand Up,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,Detroit Style,42.3315509,-83.0466403
Detroit,Michigan,Detroit Summer,42.3315509,-83.0466403
Detroit,Michigan,Detroit Sunrise,42.3315509,-83.0466403
Detroit,Michigan,Detroit Swing 66,42.3315509,-83.0466403
Detroit,Michigan,Detroit Swing City,42.3315509,-83.0466403
Detroit,Michigan,Detroit Thang,42.3315509,-83.0466403
Detroit,Michigan,Detroit Tickets,42.3315509,-83.0466403
Detroit,Michigan,Detroit Tin,42.3315509,-83.0466403
Detroit,Michigan,Detroit Vs. Everybody,42.3315509,-83.0466403
Detroit,Michigan,Detroit was Built on Secrets,42.3315509,-83.0466403
Detroit,Michigan,Detroit Waves,42.3315509,-83.0466403
Detroit,Michigan,Detroit Women,42.3315509,-83.0466403
Detroit,Michigan,,42.3315509,-83.0466403
Detroit,Michigan,Detroit Zoo,42.3315509,-83.0466403
Detroit,Michigan,"Detroiter, Part 2",42.3315509,-83.0466403
Detroit,Michigan,Devil's Night,42.3315509,-83.0466403
Detroit,Michigan,Devil's Night,42.3315509,-83.0466403
Detroit,Michigan,Devil Without A Cause,42.3315509,-83.0466403
Detroit,Michigan,Don't Stop Believin',42.3315509,-83.0466403
Detroit,Michigan,Don't Shut Em Down,42.3315509,-83.0466403
Detroit,Michigan,Dog Eat Dog,42.3315509,-83.0466403
Detroit,Michigan,Dope Job Homeless,42.3315509,-83.0466403
Detroit,Michigan,Detroit Slums,42.3315509,-83.0466403
Detroit,Michigan,Detroit Rock & Roll,42.3315509,-83.0466403
Detroit,Michigan,Doctor Detroit,42.3315509,-83.0466403
Detroit,Michigan,Eastern Market,42.3315509,-83.0466403
Detroit,Michigan,Elizabeth Parker,42.3315509,-83.0466403
Detroit,Michigan,forty hour week,42.3315509,-83.0466403
Detroit,Michigan,Fire Editorial,42.3315509,-83.0466403
Detroit,Michigan,For The D,42.3315509,-83.0466403
Detroit,Michigan,Foul Mouff,42.3315509,-83.0466403
Detroit,Michigan,Fuck Off,42.3315509,-83.0466403
