City,State,Song,lat,long
Los Angeles,California,California Sex Lawyer,34.0536909,-118.242766
Los Angeles,California,California Stars,34.0536909,-118.242766
Los Angeles,California,California Style,34.0536909,-118.242766
Los Angeles,California,California Soul,34.0536909,-118.242766
Los Angeles,California,California Suite,34.0536909,-118.242766
Los Angeles,California,California Sun,34.0536909,-118.242766
Los Angeles,California,California Sun,34.0536909,-118.242766
Los Angeles,California,California Vacation,34.0536909,-118.242766
Los Angeles,California,Californication,34.0536909,-118.242766
Los Angeles,California,Calistan,34.0536909,-118.242766
Los Angeles,California,Camel Island,34.0536909,-118.242766
Los Angeles,California,Camera One,34.0536909,-118.242766
Los Angeles,California,Campo De Encino,34.0536909,-118.242766
Los Angeles,California,Candy,34.0536909,-118.242766
Los Angeles,California,Can't Stop the Blue (Go Dodgers Go!),34.0536909,-118.242766
Los Angeles,California,Can't You See,34.0536909,-118.242766
Los Angeles,California,Carmelita,34.0536909,-118.242766
Los Angeles,California,Carson City,34.0536909,-118.242766
Los Angeles,California,Carson Girls,34.0536909,-118.242766
Los Angeles,California,Catalina Island,34.0536909,-118.242766
Los Angeles,California,Catch My Disease,34.0536909,-118.242766
Los Angeles,California,Caught Up In Los Angeles,34.0536909,-118.242766
Los Angeles,California,Celebrity Skin,34.0536909,-118.242766
Los Angeles,California,Celluloid Heroes,34.0536909,-118.242766
Los Angeles,California,Cemetery,34.0536909,-118.242766
Los Angeles,California,Central Avenue Boogie,34.0536909,-118.242766
Los Angeles,California,Central Avenue Breakdown,34.0536909,-118.242766
Los Angeles,California,Central Avenue Confidential,34.0536909,-118.242766
Los Angeles,California,Central Avenue Cruise,34.0536909,-118.242766
Los Angeles,California,Central Avenue Drag,34.0536909,-118.242766
Los Angeles,California,Central Avenue Shuffle,34.0536909,-118.242766
Los Angeles,California,Central Rocks,34.0536909,-118.242766
Los Angeles,California,Century City,34.0536909,-118.242766
Los Angeles,California,Century City,34.0536909,-118.242766
Los Angeles,California,Century City,34.0536909,-118.242766
Los Angeles,California,Century City Chase Or J.B. In Teheran,34.0536909,-118.242766
Los Angeles,California,Century City Rag,34.0536909,-118.242766
Los Angeles,California,Champagne,34.0536909,-118.242766
Los Angeles,California,Chasing,34.0536909,-118.242766
Los Angeles,California,Chateau Marmont,34.0536909,-118.242766
