City,State,Song,lat,long
Chicago,Illinois,The Last Day of the Fair,41.8755616,-87.6244212
Chicago,Illinois,Lawndale Blues,41.8755616,-87.6244212
Chicago,Illinois,LAX to O'Hare,41.8755616,-87.6244212
Chicago,Illinois,Leader of the Band,41.8755616,-87.6244212
Chicago,Illinois,"Leavin' Chicago, A.M.F.",41.8755616,-87.6244212
Chicago,Illinois,Leaving Chicago,41.8755616,-87.6244212
Chicago,Illinois,Lido Shuffle,41.8755616,-87.6244212
Chicago,Illinois,Lift Every Voice (Take Me Away),41.8755616,-87.6244212
Chicago,Illinois,Lincoln Park Pirates,41.8755616,-87.6244212
Chicago,Illinois,Little Joe from Chicago,41.8755616,-87.6244212
Chicago,Illinois,Living in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Lobster And Scrimp,41.8755616,-87.6244212
Chicago,Illinois,Logan Square,41.8755616,-87.6244212
Chicago,Illinois,London House,41.8755616,-87.6244212
Chicago,Illinois,Long Line To Chicago,41.8755616,-87.6244212
Chicago,Illinois,Lovin's Been Here and Gone to Mecca Flats,41.8755616,-87.6244212
Chicago,Illinois,Mama Chicago,41.8755616,-87.6244212
Chicago,Illinois,Mama Chicago,41.8755616,-87.6244212
Chicago,Illinois,The Man from the South with a Big Cigar in his Mouth,41.8755616,-87.6244212
Chicago,Illinois,"The March Maroon, University of Chicago March and Two-Step",41.8755616,-87.6244212
Chicago,Illinois,Marching on to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Maxwell Street,41.8755616,-87.6244212
Chicago,Illinois,Maxwell Street Boogie,41.8755616,-87.6244212
Chicago,Illinois,Maxwell Street Shuffle,41.8755616,-87.6244212
Chicago,Illinois,Mean Old Chicago,41.8755616,-87.6244212
Chicago,Illinois,Mecca Flat Blues,41.8755616,-87.6244212
Chicago,Illinois,Meet Me in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Meet Me in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Memphis-Chicago Blues,41.8755616,-87.6244212
Chicago,Illinois,Mercy Me,41.8755616,-87.6244212
Chicago,Illinois,Miss Chicago (The Great 'Pageant' Song),41.8755616,-87.6244212
Chicago,Illinois,Mrs. O'Leary's Cow,41.8755616,-87.6244212
Chicago,Illinois,Muddy Waters (Little Walter/Lakeshore Theme/Willie D./Otis/Whisper From Theresa's/Walkin' Up Halsted),41.8755616,-87.6244212
Chicago,Illinois,My Kind of Town,41.8755616,-87.6244212
Chicago,Illinois,New West Side Stroll,41.8755616,-87.6244212
Chicago,Illinois,New York/Chicago,41.8755616,-87.6244212
Chicago,Illinois,New York and Chicago,41.8755616,-87.6244212
Chicago,Illinois,New York - London - Paris - Chicago,41.8755616,-87.6244212
Chicago,Illinois,New York To Chicago,41.8755616,-87.6244212
Chicago,Illinois,The Night Chicago Died,41.8755616,-87.6244212
Chicago,Illinois,Night In Chicago,41.8755616,-87.6244212
Chicago,Illinois,North to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Northside Cadillac,41.8755616,-87.6244212
Chicago,Illinois,Northwest 222,41.8755616,-87.6244212
Chicago,Illinois,Nothing Beats Chicago/Ocean is Different,41.8755616,-87.6244212
Chicago,Illinois,"Ode for the opening of the World's Fair. Held at Chicago, 1892",41.8755616,-87.6244212
Chicago,Illinois,Oh City of a Century,41.8755616,-87.6244212
Chicago,Illinois,"Oh, Yes! Oh, Yes! Oh, Yes! Oh, Yes! The Dancing Girls will give a Show before they Start for Chicago!",41.8755616,-87.6244212
Chicago,Illinois,"Oh You Chicago, Oh You New York",41.8755616,-87.6244212
Chicago,Illinois,The Oldest Living Groupie in Chicago,41.8755616,-87.6244212
Chicago,Illinois,On a Freezing Chicago Street,41.8755616,-87.6244212
Chicago,Illinois,"On the Midway, or the Jolly Bum, Bum",41.8755616,-87.6244212
Chicago,Illinois,On the South Side of Chicago,41.8755616,-87.6244212
Chicago,Illinois,One Way Ride (To Chicago),41.8755616,-87.6244212
Chicago,Illinois,Only in Chicago,41.8755616,-87.6244212
Chicago,Illinois,The Original Chicago Blues,41.8755616,-87.6244212
Chicago,Illinois,The Osmosis Suite - Chicago Indian,41.8755616,-87.6244212
Chicago,Illinois,Our Chicago,41.8755616,-87.6244212
Chicago,Illinois,Palmah House Shuffle,41.8755616,-87.6244212
Chicago,Illinois,Pantin' in the Panther Room,41.8755616,-87.6244212
Chicago,Illinois,The Payback,41.8755616,-87.6244212
Chicago,Illinois,Peace Frog,41.8755616,-87.6244212
Chicago,Illinois,Picketlines and Pepperspray,41.8755616,-87.6244212
Chicago,Illinois,Prairie Song,41.8755616,-87.6244212
Chicago,Illinois,Private Lawns,41.8755616,-87.6244212
Chicago,Illinois,Pulaski at Night,41.8755616,-87.6244212
Chicago,Illinois,Pulaski Day,41.8755616,-87.6244212
Chicago,Illinois,Pump Room,41.8755616,-87.6244212
Chicago,Illinois,Pump That Body,41.8755616,-87.6244212
Chicago,Illinois,Pump Up Chicago,41.8755616,-87.6244212
Chicago,Illinois,Put the Blame on Mame,41.8755616,-87.6244212
Chicago,Illinois,Randolph Street Rag,41.8755616,-87.6244212
Chicago,Illinois,Real Good Girlfriend,41.8755616,-87.6244212
Chicago,Illinois,Red Hot Chicago,41.8755616,-87.6244212
Chicago,Illinois,Red Leaves of October,41.8755616,-87.6244212
Chicago,Illinois,Relax With Chicago,41.8755616,-87.6244212
Chicago,Illinois,,41.8755616,-87.6244212
Chicago,Illinois,"Richmond, Chicago, Mexico And Home",41.8755616,-87.6244212
Chicago,Illinois,Ride My Face to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Ride To Stony Island,41.8755616,-87.6244212
Chicago,Illinois,Rock-Skippin' at the Blue Note,41.8755616,-87.6244212
Chicago,Illinois,Royal Garden Blues,41.8755616,-87.6244212
Chicago,Illinois,The Rebirth,41.8755616,-87.6244212
Chicago,Illinois,Route 90,41.8755616,-87.6244212
Chicago,Illinois,The Runaway Train,41.8755616,-87.6244212
Chicago,Illinois,San Francisco,41.8755616,-87.6244212
Chicago,Illinois,Saying Goodbye,41.8755616,-87.6244212
Chicago,Illinois,The Seer's Tower,41.8755616,-87.6244212
Chicago,Illinois,She Shook Him in Chicago,41.8755616,-87.6244212
Chicago,Illinois,She Was Hot,41.8755616,-87.6244212
Chicago,Illinois,She Was in Chicago,41.8755616,-87.6244212
Chicago,Illinois,She'd Never Leave Chicago,41.8755616,-87.6244212
Chicago,Illinois,The Sheik of Chicago (Mustafa),41.8755616,-87.6244212
Chicago,Illinois,The (Shipped) Gold Standard,41.8755616,-87.6244212
Chicago,Illinois,Showtime in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Shy-Town,41.8755616,-87.6244212
Chicago,Illinois,Sidewalks of Chicago,41.8755616,-87.6244212
Chicago,Illinois,Silent Night/7 O' Clock News,41.8755616,-87.6244212
Chicago,Illinois,Silver City,41.8755616,-87.6244212
Chicago,Illinois,Simple Man,41.8755616,-87.6244212
Chicago,Illinois,Slow Down Chicago,41.8755616,-87.6244212
Chicago,Illinois,Snakeheads,41.8755616,-87.6244212
Chicago,Illinois,So Long Toots,41.8755616,-87.6244212
Chicago,Illinois,Something from Nothing,41.8755616,-87.6244212
Chicago,Illinois,Somewhere in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Somewhere on Fullerton,41.8755616,-87.6244212
Chicago,Illinois,Sounds at the Archway,41.8755616,-87.6244212
Chicago,Illinois,Sounds of West Side Chicago,41.8755616,-87.6244212
Chicago,Illinois,South Shore Drive,41.8755616,-87.6244212
Chicago,Illinois,South Shore Drive,41.8755616,-87.6244212
Chicago,Illinois,South Side,41.8755616,-87.6244212
Chicago,Illinois,South Side Irish,41.8755616,-87.6244212
Chicago,Illinois,South Side of Chicago,41.8755616,-87.6244212
Chicago,Illinois,South Side Shake,41.8755616,-87.6244212
Chicago,Illinois,South Union,41.8755616,-87.6244212
Chicago,Illinois,Southbound Ryan,41.8755616,-87.6244212
Chicago,Illinois,Southside Boogie,41.8755616,-87.6244212
Chicago,Illinois,Southside Boogie,41.8755616,-87.6244212
Chicago,Illinois,Southside Chicago Waltz,41.8755616,-87.6244212
Chicago,Illinois,Southside Chicago,41.8755616,-87.6244212
Chicago,Illinois,Southside Hop,41.8755616,-87.6244212
Chicago,Illinois,Southside Mojo,41.8755616,-87.6244212
Chicago,Illinois,Southside Shuffle,41.8755616,-87.6244212
Chicago,Illinois,Southside Stomp,41.8755616,-87.6244212
Chicago,Illinois,Southside Stuff,41.8755616,-87.6244212
Chicago,Illinois,South Side To Riverside,41.8755616,-87.6244212
Chicago,Illinois,Southside,41.8755616,-87.6244212
Chicago,Illinois,Star Witness,41.8755616,-87.6244212
Chicago,Illinois,Startin' for Chicago,41.8755616,-87.6244212
Chicago,Illinois,State Street Blues,41.8755616,-87.6244212
Chicago,Illinois,State Street Jive,41.8755616,-87.6244212
Chicago,Illinois,State Street,41.8755616,-87.6244212
Chicago,Illinois,State Street,41.8755616,-87.6244212
Chicago,Illinois,State Street,41.8755616,-87.6244212
Chicago,Illinois,State Street Samba,41.8755616,-87.6244212
Chicago,Illinois,State Street Special,41.8755616,-87.6244212
Chicago,Illinois,State Street Sweet,41.8755616,-87.6244212
Chicago,Illinois,State Street Tomorrow – Theme Song,41.8755616,-87.6244212
Chicago,Illinois,Stay Chi,41.8755616,-87.6244212
Chicago,Illinois,Stell–,41.8755616,-87.6244212
Chicago,Illinois,Stock Yards Strut,41.8755616,-87.6244212
Chicago,Illinois,Stony Island Band,41.8755616,-87.6244212
Chicago,Illinois,Stratford-on-Guy,41.8755616,-87.6244212
Chicago,Illinois,Streamline Train,41.8755616,-87.6244212
Chicago,Illinois,Strings Of Chicago,41.8755616,-87.6244212
Chicago,Illinois,Stuck in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Sunshine in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Super Bowl Shuffle,41.8755616,-87.6244212
Chicago,Illinois,Super Fade,41.8755616,-87.6244212
Chicago,Illinois,Sweet Chicago,41.8755616,-87.6244212
Chicago,Illinois,Sweet Home Chicago,41.8755616,-87.6244212
Chicago,Illinois,Sweet Spots,41.8755616,-87.6244212
Chicago,Illinois,Swing Life Away,41.8755616,-87.6244212
Chicago,Illinois,Switchboard,41.8755616,-87.6244212
Chicago,Illinois,Take Me Back to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Take the Time,41.8755616,-87.6244212
Chicago,Illinois,Talkin' Baseball (Baseball And The Cubs),41.8755616,-87.6244212
Chicago,Illinois,Taste of Chicago,41.8755616,-87.6244212
Chicago,Illinois,Thank You Chicago,41.8755616,-87.6244212
Chicago,Illinois,That's That,41.8755616,-87.6244212
Chicago,Illinois,There's No Lights On The Christmas Tree Mother They're Burning Big Louis Tonight,41.8755616,-87.6244212
Chicago,Illinois,This City,41.8755616,-87.6244212
Chicago,Illinois,Ticket to Chicago,41.8755616,-87.6244212
Chicago,Illinois,To Chicago With Love,41.8755616,-87.6244212
Chicago,Illinois,Together Forever (Krush Groove 4),41.8755616,-87.6244212
Chicago,Illinois,"Tonight, Tonight",41.8755616,-87.6244212
Chicago,Illinois,Tonight Will Last Forever,41.8755616,-87.6244212
Chicago,Illinois,The Torture Doctor,41.8755616,-87.6244212
Chicago,Illinois,Train to Chicago,41.8755616,-87.6244212
Chicago,Illinois,The Trianon March,41.8755616,-87.6244212
Chicago,Illinois,True Enough,41.8755616,-87.6244212
Chicago,Illinois,Turn It Up Again,41.8755616,-87.6244212
Chicago,Illinois,Twilight Serenade,41.8755616,-87.6244212
Chicago,Illinois,Two Words,41.8755616,-87.6244212
Chicago,Illinois,The University Quickstep,41.8755616,-87.6244212
Chicago,Illinois,Underneath the Streetlights of Chicago,41.8755616,-87.6244212
Chicago,Illinois,Vacation in Chicago,41.8755616,-87.6244212
Chicago,Illinois,Vernon Park,41.8755616,-87.6244212
Chicago,Illinois,Via Chicago,41.8755616,-87.6244212
Chicago,Illinois,The Viking March – Captain Andersen's Viking Ship from Norway to the World's Fair,41.8755616,-87.6244212
Chicago,Illinois,Wacker Drive,41.8755616,-87.6244212
Chicago,Illinois,Wailin' at the Trianon,41.8755616,-87.6244212
Chicago,Illinois,We Ride,41.8755616,-87.6244212
Chicago,Illinois,We're All Crazy in Chicago,41.8755616,-87.6244212
Chicago,Illinois,We're Gonna Go to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Welcome 2 Chicago,41.8755616,-87.6244212
Chicago,Illinois,Welcome to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Welcome to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Wes Cide Bluze,41.8755616,-87.6244212
Chicago,Illinois,Wes Cide Rock,41.8755616,-87.6244212
Chicago,Illinois,West Side Baby,41.8755616,-87.6244212
Chicago,Illinois,West Side Bossman,41.8755616,-87.6244212
Chicago,Illinois,West Side Shuffle,41.8755616,-87.6244212
Chicago,Illinois,West Side Woman,41.8755616,-87.6244212
Chicago,Illinois,Weston's March to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Wheels a-Rolling,41.8755616,-87.6244212
Chicago,Illinois,When the Levee Breaks,41.8755616,-87.6244212
Chicago,Illinois,When the Wind Blows in Chicago,41.8755616,-87.6244212
Chicago,Illinois,When You Meet a Man in Chicago,41.8755616,-87.6244212
Chicago,Illinois,White Sox Stomp,41.8755616,-87.6244212
Chicago,Illinois,Windy City Blues,41.8755616,-87.6244212
Chicago,Illinois,Windy City Blues,41.8755616,-87.6244212
Chicago,Illinois,Windy City Boogie Woogie,41.8755616,-87.6244212
Chicago,Illinois,Windy City Boogie,41.8755616,-87.6244212
Chicago,Illinois,Windy City Hop,41.8755616,-87.6244212
Chicago,Illinois,Windy City Soul,41.8755616,-87.6244212
Chicago,Illinois,Windy City,41.8755616,-87.6244212
Chicago,Illinois,Windy City,41.8755616,-87.6244212
Chicago,Illinois,Windy City,41.8755616,-87.6244212
Chicago,Illinois,Windy City,41.8755616,-87.6244212
Chicago,Illinois,Windy City,41.8755616,-87.6244212
Chicago,Illinois,Windy City,41.8755616,-87.6244212
Chicago,Illinois,Windy City Blues,41.8755616,-87.6244212
Chicago,Illinois,Windy City Stomp,41.8755616,-87.6244212
Chicago,Illinois,Wine-O From Chicago,41.8755616,-87.6244212
Chicago,Illinois,Winter in Chicago,41.8755616,-87.6244212
Chicago,Illinois,The Woman Downstairs,41.8755616,-87.6244212
Chicago,Illinois,Woman in Chicago,41.8755616,-87.6244212
Chicago,Illinois,World's Columbian Exposition Waltz,41.8755616,-87.6244212
Chicago,Illinois,The World's Fair or A Voyage to Chicago,41.8755616,-87.6244212
Chicago,Illinois,Yes Chicago Is... (Suite),41.8755616,-87.6244212
Chicago,Illinois,You Haven't Seen The U.S.A. Until You've Seen Chicago!,41.8755616,-87.6244212
Chicago,Illinois,You Wake Up in the Morning in Chicago,41.8755616,-87.6244212
Chicago,Illinois,You'll Find 'Em in Chicago,41.8755616,-87.6244212
Chicago,Illinois,You're Dead,41.8755616,-87.6244212
Chicago,Illinois,Zelda,41.8755616,-87.6244212
Chicago,Illinois,All the Way,41.8755616,-87.6244212
Chicago,Illinois,Bear Down Chicago Bears,41.8755616,-87.6244212
Chicago,Illinois,Chelsea Dagger,41.8755616,-87.6244212
Chicago,Illinois,The Chicago Cubs Song – Hey Hey! Holy Mackerel!,41.8755616,-87.6244212
Chicago,Illinois,Come On You Cubs Play Ball,41.8755616,-87.6244212
Chicago,Illinois,Cubs on Parade (The Great March and Two-Step),41.8755616,-87.6244212
Chicago,Illinois,The Glory of the Cubs,41.8755616,-87.6244212
Chicago,Illinois,Go Cubs Go,41.8755616,-87.6244212
Chicago,Illinois,Here Come the Hawks,41.8755616,-87.6244212
Chicago,Illinois,Hurrah for the Cubs,41.8755616,-87.6244212
Chicago,Illinois,"Let's Go, Go-Go White Sox",41.8755616,-87.6244212
Chicago,Illinois,Super Bowl Shuffle,41.8755616,-87.6244212
Chicago,Illinois,Watch the Cubs Play Ball,41.8755616,-87.6244212
Chicago,Illinois,Wave the Flag (For Old Chicago),41.8755616,-87.6244212
Chicago,Illinois,We're The Cubbies,41.8755616,-87.6244212
Chicago,Illinois,White Sox Fitted,41.8755616,-87.6244212
Chicago,Illinois,The White Sox March,41.8755616,-87.6244212
