City,State,Song,lat,long
Boston,Massachusetts,Ride on Down the Highway,42.3602534,-71.0582912
Boston,Massachusetts,Riot on Broad Street,42.3602534,-71.0582912
Boston,Massachusetts,Riverside,42.3602534,-71.0582912
Boston,Massachusetts,Roadrunner,42.3602534,-71.0582912
Boston,Massachusetts,Rock and Roll Band,42.3602534,-71.0582912
Boston,Massachusetts,Roslindale,42.3602534,-71.0582912
Boston,Massachusetts,Savin Hill,42.3602534,-71.0582912
Boston,Massachusetts,She's From Boston,42.3602534,-71.0582912
Boston,Massachusetts,She's Got a Boyfriend Now,42.3602534,-71.0582912
Boston,Massachusetts,Shining On,42.3602534,-71.0582912
Boston,Massachusetts,Shot Heard 'Round the World,42.3602534,-71.0582912
Boston,Massachusetts,Skinhead on the MBTA,42.3602534,-71.0582912
Boston,Massachusetts,Still In Massachusetts,42.3602534,-71.0582912
Boston,Massachusetts,Southeast of Boston,42.3602534,-71.0582912
Boston,Massachusetts,South End Incident,42.3602534,-71.0582912
Boston,Massachusetts,Southie Is My Hometown,42.3602534,-71.0582912
Boston,Massachusetts,The State of Massachusetts,42.3602534,-71.0582912
Boston,Massachusetts,Steady Riot,42.3602534,-71.0582912
Boston,Massachusetts,Subway,42.3602534,-71.0582912
Boston,Massachusetts,Sweet Baby James,42.3602534,-71.0582912
Boston,Massachusetts,T DJ,42.3602534,-71.0582912
Boston,Massachusetts,Tessie,42.3602534,-71.0582912
Boston,Massachusetts,There's A Black Hole in the Shadow of The Pru,42.3602534,-71.0582912
Boston,Massachusetts,They Came To Boston,42.3602534,-71.0582912
Boston,Massachusetts,"This Is Boston, Not L.A.",42.3602534,-71.0582912
Boston,Massachusetts,The Warrior's Code,42.3602534,-71.0582912
Boston,Massachusetts,Time To Go,42.3602534,-71.0582912
Boston,Massachusetts,Twilight in Boston,42.3602534,-71.0582912
Boston,Massachusetts,Two Soldiers,42.3602534,-71.0582912
Boston,Massachusetts,UK Girl (Boston Calling),42.3602534,-71.0582912
Boston,Massachusetts,Walkaways,42.3602534,-71.0582912
Boston,Massachusetts,Walk Up the Street,42.3602534,-71.0582912
Boston,Massachusetts,Walkin' Around Boston,42.3602534,-71.0582912
Boston,Massachusetts,Whoever's in New England,42.3602534,-71.0582912
Boston,Massachusetts,Why Do I,42.3602534,-71.0582912
Boston,Massachusetts,Wicked Little Critta,42.3602534,-71.0582912
Boston,Massachusetts,Winter Afternoon by B.U. in Boston,42.3602534,-71.0582912
Boston,Massachusetts,Young New England,42.3602534,-71.0582912
